#Monitoring-Site	Remote-Site	?	Oct2014	Sep2014	Aug2014	Jul2014	Jun2014	May2014	Apr2014	Mar2014	Feb2014	Jan2014	Dec2013	Nov2013	Monitoring-Node	Mon-TLD	Mon-Region	Remote-Node	Rem-TLD	Rem-Region
PK.NCP.EDU.N3	TH.KMUTT.AC.N2	?B	160.774	190.884	192.145	166.654	192.841	192.696	185.882	194.732	207.965	203.050	186.189	178.238	pinger-ncp.ncp.edu.pk	PK	South_Asia	ongkot.kmutt.ac.th	TH	S.E._Asia
PK.NCP.EDU.N3	TN.GNET.N1	?B	147.770	144.393	145.065	143.760	146.778	184.090	171.903	183.852	150.828	162.743	194.445	189.621	pinger-ncp.ncp.edu.pk	PK	South_Asia	mail.gnet.tn	TN	Africa
PK.NCP.EDU.N3	TR.ANADOLU.EDU.N1	?B	320.056	309.053	313.089	316.283	327.602	402.653	414.760	414.195	448.807	440.519	423.183	412.315	pinger-ncp.ncp.edu.pk	PK	South_Asia	www.anadolu.edu.tr	TR	Middle_East
PK.NCP.EDU.N3	TW.SINICA.EDU.N1	?B	259.707	261.603	265.526	244.825	254.777	350.559	320.486	377.345	330.082	360.833	364.804	346.651	pinger-ncp.ncp.edu.pk	PK	South_Asia	dns.sinica.edu.tw	TW	East_Asia
PK.NCP.EDU.N3	UA.KHARKOV.N1	?B	378.376	337.544	358.472	362.409	354.406	316.156	313.987	310.581	316.881	324.034	321.631	333.692	pinger-ncp.ncp.edu.pk	PK	South_Asia	mail.kipt.kharkov.ua	UA	Europe
PK.NCP.EDU.N3	UY.FISICA.EDU.N1	?B	568.684	534.424	527.296	542.561	538.279	571.719	611.106	620.721	633.052	584.481	567.317	566.361	pinger-ncp.ncp.edu.pk	PK	South_Asia	www.fisica.edu.uy	UY	Latin_America
PK.NCP.EDU.N3	VE.CUC.EDU.N1	?B	304.832	310.768	311.794	315.737	315.323	312.819	313.629	322.030	317.016	329.160	334.692	349.953	pinger-ncp.ncp.edu.pk	PK	South_Asia	www.cuc.edu.ve	VE	Latin_America
PK.NCP.EDU.N3	ZA.TENET.AC.N1	?M	488.646	510.851	543.922	536.610	552.095	587.891	588.158	596.308	592.902	595.140	573.819	574.874	pinger-ncp.ncp.edu.pk	PK	South_Asia	brunsvigia.tenet.ac.za	ZA	Africa
PK.NEDUET.EDU.N1	AF.MOD.GOV.AF	?B	712.356	744.148	821.608	793.449	768.746	719.049	724.703	732.179	708.309	704.985	706.708	721.670	npm.neduet.edu.pk	PK	South_Asia	www.mod.gov.af	AF	South_Asia
PK.NEDUET.EDU.N1	AL.ALBANIAONLINE.NET.N1	?B	153.404	145.085	139.128	137.265	137.383	143.267	161.222	143.776	162.374	155.681	159.512	153.981	npm.neduet.edu.pk	PK	South_Asia	aol1.albaniaonline.net	NET	Balkans
PK.NEDUET.EDU.N1	AM.HRAPARAK.N1	?B	203.326	204.458	209.823	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.hraparak.am	AM	Central_Asia
PK.NEDUET.EDU.N1	AO.NEXUS.N1	?B	328.599	331.176	.	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www-05.nexus.ao	AO	Africa
PK.NEDUET.EDU.N1	AU.AARNET.ADELAIDE.N1	?B	181.905	207.272	208.440	183.167	206.045	226.850	257.897	295.539	318.511	365.737	369.119	322.798	npm.neduet.edu.pk	PK	South_Asia	adl-a-ext1.aarnet.net.au	AU	Oceania
PK.NEDUET.EDU.N1	AU.AARNET.BRISBANE.NET	?B	218.774	240.355	242.850	219.831	233.258	237.581	259.194	308.802	321.400	361.976	360.423	314.430	npm.neduet.edu.pk	PK	South_Asia	bne-a-ext1.aarnet.net.au	AU	Oceania
PK.NEDUET.EDU.N1	AU.AARNET.CANBERRA.NET	?B	198.034	220.482	223.026	199.133	214.172	222.467	246.982	292.985	310.334	352.720	352.817	305.814	npm.neduet.edu.pk	PK	South_Asia	cbr-a-ext1.aarnet.net.au	AU	Oceania
PK.NEDUET.EDU.N1	AU.AARNET.HOBART.N2	?B	201.385	225.040	226.953	202.642	221.064	235.300	262.759	305.588	326.044	369.421	370.395	324.566	npm.neduet.edu.pk	PK	South_Asia	hba-a-pm1.aarnet.net.au	AU	Oceania
PK.NEDUET.EDU.N1	AU.AARNET.PERTH.NET	?B	156.267	185.265	186.510	157.525	192.179	219.587	229.156	273.178	225.905	260.644	256.758	217.943	npm.neduet.edu.pk	PK	South_Asia	per-a-ext1.aarnet.net.au	AU	Oceania
PK.NEDUET.EDU.N1	AZ.AZ-IX.NET.N1	?B	214.424	204.164	204.918	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	az-ix.net	NET	Central_Asia
PK.NEDUET.EDU.N1	BA.UTIC.NET.N1	?B	159.903	159.550	156.211	163.603	181.253	180.916	169.558	201.928	170.203	165.903	179.643	202.428	npm.neduet.edu.pk	PK	South_Asia	linhost2.utic.net.ba	BA	Balkans
PK.NEDUET.EDU.N1	BD.DAFFODILVARSITY.EDU.WWW	?B	428.423	282.525	278.425	259.230	219.378	193.599	163.363	206.875	222.290	176.938	170.572	185.284	npm.neduet.edu.pk	PK	South_Asia	www.daffodilvarsity.edu.bd	BD	South_Asia
PK.NEDUET.EDU.N1	BD.DUET.AC.N1	?r	285.785	268.353	273.637	276.975	271.112	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.duet.ac.bd	BD	South_Asia
PK.NEDUET.EDU.N1	BF.UNIV-KOUDOUGOU.WWW	?B	991.935	1044.635	583.747	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.univ-koudougou.bf	BF	Africa
PK.NEDUET.EDU.N1	BF.UNIV-OUAGA.N1	?M	447.691	285.694	265.110	280.077	372.662	486.487	532.839	476.264	569.810	733.602	.	.	npm.neduet.edu.pk	PK	South_Asia	www.univ-ouaga.bf	BF	Africa
PK.NEDUET.EDU.N1	BI.ASSEMBLEE.WWW	?B	299.637	306.332	.	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.assemblee.bi	BI	Africa
PK.NEDUET.EDU.N1	BJ.GOUV.N1	?B	238.802	236.636	239.426	241.448	238.694	232.621	241.373	245.070	255.227	250.628	269.451	259.073	npm.neduet.edu.pk	PK	South_Asia	waib.gouv.bj	BJ	Africa
PK.NEDUET.EDU.N1	BO.UMSS.EDU.N1	?M	344.481	389.588	338.109	369.516	401.599	411.386	406.090	425.390	367.052	340.124	338.264	360.080	npm.neduet.edu.pk	PK	South_Asia	www.umss.edu.bo	BO	Latin_America
PK.NEDUET.EDU.N1	BR.UNESP.N1	?M	471.624	473.105	482.388	465.521	468.281	475.121	476.669	496.850	496.313	489.154	479.202	484.315	npm.neduet.edu.pk	PK	South_Asia	pinger.unesp.br	BR	Latin_America
PK.NEDUET.EDU.N1	BW.GOV.N1	?B	304.253	321.087	.	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.gov.bw	BW	Africa
PK.NEDUET.EDU.N1	BY.MTEC.N1	?B	174.537	189.488	198.237	186.128	182.465	182.201	188.693	182.152	185.095	184.296	192.507	202.730	npm.neduet.edu.pk	PK	South_Asia	www.mtec.by	BY	Europe
PK.NEDUET.EDU.N1	CA.CARLETON.N1	?B	296.637	299.226	288.283	301.780	299.922	299.352	310.396	303.346	323.029	313.211	314.695	300.871	npm.neduet.edu.pk	PK	South_Asia	ftp.physics.carleton.ca	CA	North_America
PK.NEDUET.EDU.N1	CA.TRIUMF.N4	?M	307.380	315.318	313.937	312.025	312.697	308.504	315.500	308.911	304.096	299.758	318.927	303.745	npm.neduet.edu.pk	PK	South_Asia	sitka.triumf.ca	CA	North_America
PK.NEDUET.EDU.N1	CD.AFRINET.N1	?B	306.649	309.365	.	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.afrinet.cd	CD	Africa
PK.NEDUET.EDU.N1	CH.CERN.N1	?B	224.418	214.687	210.418	224.335	220.665	226.480	243.272	227.362	225.511	222.537	226.250	229.980	npm.neduet.edu.pk	PK	South_Asia	ping.cern.ch	CH	Europe
PK.NEDUET.EDU.N1	CH.EPFL.N1	?B	228.829	282.358	305.155	307.262	285.709	257.366	249.917	236.704	235.236	233.570	232.210	231.684	npm.neduet.edu.pk	PK	South_Asia	eltca1.epfl.ch	CH	Europe
PK.NEDUET.EDU.N1	CI.NIC.N1	?B	210.151	214.046	208.091	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.nic.ci	CI	Africa
PK.NEDUET.EDU.N1	CM.ANOR.WWW	?B	239.849	259.021	.	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.anor.cm	CM	Africa
PK.NEDUET.EDU.N1	CN.IHEP.AC.N2	?B	315.522	341.504	344.990	323.747	321.964	313.351	324.546	320.868	310.896	307.622	321.197	320.909	npm.neduet.edu.pk	PK	South_Asia	ihep.ac.cn	CN	East_Asia
PK.NEDUET.EDU.N1	CN.USTC.LCG.PS.EDU.N1	?B	320.877	360.788	261.741	205.044	209.592	206.095	236.963	219.122	229.004	.	218.652	208.700	npm.neduet.edu.pk	PK	South_Asia	ps.lcg.ustc.edu.cn	CN	East_Asia
PK.NEDUET.EDU.N1	CR.CUC.AC.N1	?B	342.399	358.593	353.651	356.776	.	.	366.850	370.085	345.806	354.773	342.149	359.031	npm.neduet.edu.pk	PK	South_Asia	www.cuc.ac.cr	CR	Latin_America
PK.NEDUET.EDU.N1	DZ.UNIV-SBA	?B	336.345	312.648	.	.	260.130	216.708	237.918	202.508	198.180	222.225	243.670	190.980	npm.neduet.edu.pk	PK	South_Asia	www.univ-sba.dz	DZ	Africa
PK.NEDUET.EDU.N1	EC.FDE.N1	?B	.	307.393	310.374	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.fde.ec	EC	Latin_America
PK.NEDUET.EDU.N1	EDU.BU.N1	?B	366.499	355.105	345.807	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.bu.edu	EDU	North_America
PK.NEDUET.EDU.N1	EDU.SLAC.STANFORD.N3	?M	297.099	296.277	292.452	293.687	292.960	287.770	299.293	295.499	299.260	305.753	298.945	294.771	npm.neduet.edu.pk	PK	South_Asia	pinger.slac.stanford.edu	EDU	North_America
PK.NEDUET.EDU.N1	EE.UT.N1	?B	255.098	240.658	236.384	250.192	244.895	251.582	267.847	254.898	252.542	251.072	254.702	258.502	npm.neduet.edu.pk	PK	South_Asia	kadri.ut.ee	EE	Europe
PK.NEDUET.EDU.N1	EG.EUN.N1	?B	192.061	283.648	229.884	193.896	176.692	215.659	197.097	184.828	161.896	202.148	221.898	221.222	npm.neduet.edu.pk	PK	South_Asia	frcu.eun.eg	EG	Africa
PK.NEDUET.EDU.N1	ER.NACFA.COM.WWW	?B	698.298	706.563	.	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.nacfa.com.er	ER	Africa
PK.NEDUET.EDU.N1	ET.STMARYCOLLEGE.N3	?B	227.998	387.455	1188.137	1476.770	1220.438	927.116	906.663	993.891	1312.609	1345.298	1129.804	1336.885	npm.neduet.edu.pk	PK	South_Asia	www.stmaryuniversitycollege.edu.et	ET	Africa
PK.NEDUET.EDU.N1	GA.TRESOR.N1	?B	294.646	333.990	294.605	290.016	288.006	345.580	327.504	307.705	313.763	319.632	332.692	326.300	npm.neduet.edu.pk	PK	South_Asia	www.tresor.ga	GA	Africa
PK.NEDUET.EDU.N1	GH.CSIR.ORG.N1	?B	233.750	252.648	229.185	233.901	237.726	236.882	241.953	246.285	242.054	235.998	244.721	240.517	npm.neduet.edu.pk	PK	South_Asia	www.csir.org.gh	GH	Africa
PK.NEDUET.EDU.N1	GM.QANET.N1	?B	228.069	285.403	230.479	233.669	235.621	243.676	265.479	238.273	263.914	251.039	255.003	257.019	npm.neduet.edu.pk	PK	South_Asia	mail.qanet.gm	GM	Africa
PK.NEDUET.EDU.N1	GN.ETI.NET.N1	?B	242.008	262.468	238.815	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.eti.net.gn	GN	Africa
PK.NEDUET.EDU.N1	GT.USAC.EDU.N1	?B	354.020	388.971	356.454	345.015	320.935	297.813	333.337	309.382	323.846	341.155	378.370	353.298	npm.neduet.edu.pk	PK	South_Asia	fisica.usac.edu.gt	GT	Latin_America
PK.NEDUET.EDU.N1	HN.EDU.UNITEC.N1	?B	343.968	305.059	346.126	340.034	312.550	276.609	286.159	322.397	281.280	271.754	287.016	289.441	npm.neduet.edu.pk	PK	South_Asia	www.unitec.edu	EDU	Latin_America
PK.NEDUET.EDU.N1	HR.CARNET.N2	?B	240.625	237.832	228.609	244.952	243.980	241.595	256.953	244.106	241.382	240.203	251.238	263.155	npm.neduet.edu.pk	PK	South_Asia	www.carnet.hr	HR	Balkans
PK.NEDUET.EDU.N1	HU.KFKI.N1	?B	237.350	233.528	225.115	240.688	271.497	280.938	251.410	274.608	335.933	251.205	242.244	298.835	npm.neduet.edu.pk	PK	South_Asia	ping.rmki.kfki.hu	HU	Europe
PK.NEDUET.EDU.N1	ID.DNET.NET.N1	?B	346.946	241.012	297.695	285.314	219.280	124.927	124.824	128.868	156.882	299.183	318.606	312.539	npm.neduet.edu.pk	PK	South_Asia	speedtest.sby.dnet.net.id	ID	S.E._Asia
PK.NEDUET.EDU.N1	IL.TAU.AC.N1	?B	289.929	278.721	270.173	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.tau.ac.il	IL	Middle_East
PK.NEDUET.EDU.N1	IR.IRANLG.N1	?B	.	146.936	157.040	151.772	204.971	268.462	340.376	272.858	273.300	294.835	329.660	402.308	npm.neduet.edu.pk	PK	South_Asia	www.iranlng.ir	IR	Middle_East
PK.NEDUET.EDU.N1	IT.ICTP.N1	?M	233.711	224.281	218.860	231.453	229.076	235.882	246.100	235.898	233.706	232.226	237.028	242.275	npm.neduet.edu.pk	PK	South_Asia	pinger.ictp.it	IT	Europe
PK.NEDUET.EDU.N1	IT.INFN.N6	?B	231.783	231.583	225.387	241.908	240.392	244.259	257.469	243.378	242.775	243.101	247.300	253.616	npm.neduet.edu.pk	PK	South_Asia	dsna1.na.infn.it	IT	Europe
PK.NEDUET.EDU.N1	IT.INFN.N7	?B	226.360	222.138	215.391	228.950	225.415	227.737	240.447	230.387	230.309	229.186	234.965	237.914	npm.neduet.edu.pk	PK	South_Asia	dxcnaf.cnaf.infn.it	IT	Europe
PK.NEDUET.EDU.N1	JO.SESAME.ORG.N1	?M	213.359	220.370	212.760	215.916	222.773	213.892	222.962	205.933	360.999	217.408	363.617	398.405	npm.neduet.edu.pk	PK	South_Asia	pinger.sesame.org.jo	JO	Middle_East
PK.NEDUET.EDU.N1	JP.RIKEN.N3	?M	193.444	205.293	200.145	185.629	198.459	195.462	192.975	191.429	191.632	193.926	206.934	195.485	npm.neduet.edu.pk	PK	South_Asia	ping.riken.jp	JP	East_Asia
PK.NEDUET.EDU.N1	KE.SWIFTKENYA.COM.N1	?B	377.452	379.865	380.778	365.474	348.728	317.706	311.098	299.675	301.577	298.146	305.762	305.434	npm.neduet.edu.pk	PK	South_Asia	ns1.swiftkenya.com	COM	Africa
PK.NEDUET.EDU.N1	KH.BELTEI.EDU.N1	?B	409.986	342.323	338.858	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.beltei.edu.kh	KH	S.E._Asia
PK.NEDUET.EDU.N1	KR.KYUNGWON.AC.N1	?B	420.867	294.323	293.727	328.505	384.525	471.026	492.375	490.421	437.009	425.747	441.996	484.155	npm.neduet.edu.pk	PK	South_Asia	main.kyungwon.ac.kr	KR	East_Asia
PK.NEDUET.EDU.N1	KZ.KAZRENA.N1	?B	417.499	383.288	378.532	406.776	395.083	412.721	424.232	410.292	404.473	414.000	411.310	427.538	npm.neduet.edu.pk	PK	South_Asia	www.kazrena.kz	KZ	Central_Asia
PK.NEDUET.EDU.N1	LB.CUT.EDU.N1	?B	161.643	171.202	156.806	159.528	161.794	165.390	184.607	160.379	190.351	184.039	175.457	171.524	npm.neduet.edu.pk	PK	South_Asia	www.cut.edu.lb	LB	Middle_East
PK.NEDUET.EDU.N1	LK.LEARN.AC.N1	?B	244.140	236.908	249.637	175.608	166.920	163.605	239.957	253.581	254.387	254.098	254.378	250.636	npm.neduet.edu.pk	PK	South_Asia	namunu.learn.ac.lk	LK	South_Asia
PK.NEDUET.EDU.N1	LR.GOV.N1	?B	938.012	960.781	940.303	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.lbr.gov.lr	LR	Africa
PK.NEDUET.EDU.N1	LR.LIBTELCO.WWW	?B	.	291.008	282.224	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.libtelco.com.lr	LR	Africa
PK.NEDUET.EDU.N1	LS.LESOTHO.GOV.N1	?B	407.009	408.977	410.015	408.631	391.657	352.743	341.872	327.117	325.272	331.057	336.245	331.209	npm.neduet.edu.pk	PK	South_Asia	www.lesotho.gov.ls	LS	Africa
PK.NEDUET.EDU.N1	LT.MII.N1	?B	250.806	249.891	245.950	257.930	255.671	262.089	269.116	259.689	260.855	266.020	269.724	270.526	npm.neduet.edu.pk	PK	South_Asia	julius.ktl.mii.lt	LT	Europe
PK.NEDUET.EDU.N1	LV.WEB-A-LVDATS.N1	?B	170.493	175.564	171.596	171.796	174.335	169.082	176.718	185.210	189.516	172.230	175.287	181.336	npm.neduet.edu.pk	PK	South_Asia	web-a.lvdats.lv	LV	Europe
PK.NEDUET.EDU.N1	LY.LTTNET.NET	?B	295.043	202.381	192.573	159.836	157.330	157.193	168.856	177.992	180.277	243.031	169.423	126.193	npm.neduet.edu.pk	PK	South_Asia	mail.lttnet.net	NET	Africa
PK.NEDUET.EDU.N1	MA.AGPE.N1	?B	153.290	171.924	.	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.agpe.ma	MA	Africa
PK.NEDUET.EDU.N1	MG.FID	?B	350.613	353.613	.	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.fid.mg	MG	Africa
PK.NEDUET.EDU.N1	MK.NET.N1	?B	188.224	222.699	305.019	276.467	249.268	195.551	187.307	180.373	180.370	176.624	176.558	175.954	npm.neduet.edu.pk	PK	South_Asia	www.mt.net.mk	MK	Balkans
PK.NEDUET.EDU.N1	ML.ORG.REFER.N1	?B	226.663	228.200	247.213	228.497	232.042	221.022	213.303	222.034	285.925	268.964	231.206	226.842	npm.neduet.edu.pk	PK	South_Asia	www.ml.refer.org	ORG	Africa
PK.NEDUET.EDU.N1	MN.MAGIC.N1	?B	470.324	327.850	424.030	402.693	308.696	300.089	314.068	334.690	322.936	360.321	331.162	306.412	npm.neduet.edu.pk	PK	South_Asia	magic.mn	MN	Central_Asia
PK.NEDUET.EDU.N1	MR.AFE.N1	?B	250.764	275.854	355.151	437.935	423.321	458.363	506.031	452.831	392.453	421.444	346.068	421.449	npm.neduet.edu.pk	PK	South_Asia	www.afe.mr	MR	Africa
PK.NEDUET.EDU.N1	MU.UTM.AC.N1	?B	527.280	374.859	362.127	250.306	291.717	330.310	277.073	531.434	735.633	2128.002	.	.	npm.neduet.edu.pk	PK	South_Asia	www.utm.ac.mu	MU	Africa
PK.NEDUET.EDU.N1	MW.KCN.UNIMA.N1	?B	328.397	329.442	.	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.kcn.unima.mw	MW	Africa
PK.NEDUET.EDU.N1	MX.UIA.N1	?B	290.248	287.926	298.082	285.775	289.367	292.038	289.412	343.865	297.651	278.255	269.798	289.876	npm.neduet.edu.pk	PK	South_Asia	www.uia.mx	MX	Latin_America
PK.NEDUET.EDU.N1	MY.UM.PINGER	?M	137.116	144.396	146.717	112.659	127.446	101.510	95.977	192.174	128.646	106.314	.	.	npm.neduet.edu.pk	PK	South_Asia	pinger.fsktm.um.edu.my	MY	S.E._Asia
PK.NEDUET.EDU.N1	MY.UNIMAS.N4	?M	134.227	137.365	139.038	124.428	142.957	160.722	164.636	167.500	159.768	158.614	171.094	121.063	npm.neduet.edu.pk	PK	South_Asia	pinger.unimas.my	MY	S.E._Asia
PK.NEDUET.EDU.N1	MZ.UEM.N1	?B	330.190	392.855	416.011	355.351	381.847	333.482	311.786	299.806	312.597	297.605	294.743	370.489	npm.neduet.edu.pk	PK	South_Asia	www.uem.mz	MZ	Africa
PK.NEDUET.EDU.N1	NA.ADSL-ISP.COM.N1	?r	.	.	.	.	.	.	344.231	366.715	371.679	337.516	359.474	351.208	npm.neduet.edu.pk	PK	South_Asia	www.adsl.com.na	NA	Africa
PK.NEDUET.EDU.N1	NA.AGRINAMIBIA.COM.N1	?B	325.274	317.806	338.717	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.agrinamibia.com.na	NA	Africa
PK.NEDUET.EDU.N1	NE.STA.N1	?B	236.219	249.780	280.581	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.sta.ne	NE	Africa
PK.NEDUET.EDU.N1	NG.UNILAG.EDU.N1	?B	233.148	240.125	230.143	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.unilag.edu.ng	NG	Africa
PK.NEDUET.EDU.N1	NL.NIKHEF.N1	?B	232.966	290.678	297.999	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.nikhef.nl	NL	Europe
PK.NEDUET.EDU.N1	NP.NREN.NET.N2	?B	260.845	215.198	204.695	194.296	216.926	200.673	209.038	217.124	222.338	251.228	262.637	220.321	npm.neduet.edu.pk	PK	South_Asia	www.nren.net.np	NP	South_Asia
PK.NEDUET.EDU.N1	NZ.AIC.AC.N1	?B	435.575	425.323	423.071	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.aic.ac.nz	NZ	Oceania
PK.NEDUET.EDU.N1	PA.EDU.INSTITUTOKILPATRICK.N1	?B	346.172	353.104	383.209	353.743	354.590	375.929	370.435	355.096	376.449	369.006	361.394	364.791	npm.neduet.edu.pk	PK	South_Asia	institutokilpatrick.edu.pa	PA	Latin_America
PK.NEDUET.EDU.N1	PH.USEP.EDU.N1	?B	449.239	470.441	468.498	463.536	463.968	464.018	494.715	505.860	473.768	452.518	446.720	459.115	npm.neduet.edu.pk	PK	South_Asia	www.usep.edu.ph	PH	S.E._Asia
PK.NEDUET.EDU.N1	PK.AUP.SEECS.EDU	?M	27.420	29.500	30.336	28.570	28.698	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	aup.seecs.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.BUITMS.SEECS.EDU	?M	.	21.228	29.221	24.497	23.938	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	buitms.seecs.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.COMSATS.EDU.N2	?M	31.381	32.816	30.637	30.333	30.437	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	pinger.comsats.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.KOHAT.EDU.N2	?M	30.648	30.308	.	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	pinger.kohat.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.NWFPUET.EDU.N1	?M	27.362	29.441	30.376	28.989	28.634	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	pinger.nwfpuet.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.PERNFSBDPOP.EDU.N1	?M	20.178	20.280	20.308	20.690	20.585	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	pingerfsbd.pern.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.PERNMTNPOP.EDU.N2	?M	13.993	14.093	14.324	14.526	14.148	13.788	14.814	13.960	14.354	18.774	33.686	40.386	npm.neduet.edu.pk	PK	South_Asia	pingermtn.pern.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.PERNPWRPOP.EDU.N2	?M	.	.	.	178.720	119.795	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	pingerpwr.pern.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.PERNSINDHUPOP.EDU.N2	?M	4.957	5.999	5.510	7.427	5.358	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	pingerjms.pern.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.PINGERQTA.PERN.EDU.N2	?M	23.769	23.341	23.091	23.628	23.644	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	pingerqta.pern.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.SAU.SEECS.EDU	?M	4.744	4.796	4.761	5.169	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	sau.seecs.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.SEECS.EDU.N6	?M	31.561	31.681	30.618	31.146	31.721	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	maggie1.seecs.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.SEECS.EDU.N7	?M	30.917	31.917	31.227	32.092	34.656	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	maggie2.seecs.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.UOB.EDU.N3	?M	23.605	22.764	22.787	23.364	22.928	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	pinger.uob.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.UPESH.EDU.N2	?M	27.671	30.359	30.729	28.952	28.843	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.upesh.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PK.USINDH.EDU.N2	?M	5.364	5.590	5.399	5.680	5.914	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	pinger.usindh.edu.pk	PK	South_Asia
PK.NEDUET.EDU.N1	PY.WWW.UNA.N1	?B	393.111	392.067	387.198	398.154	398.276	407.593	452.988	405.744	418.901	390.690	393.939	402.392	npm.neduet.edu.pk	PK	South_Asia	www.una.py	PY	Latin_America
PK.NEDUET.EDU.N1	RS.BG.AC.N1	?B	246.155	237.956	231.528	243.132	241.980	244.700	258.414	248.328	245.030	243.452	249.074	251.220	npm.neduet.edu.pk	PK	South_Asia	ns.rcub.bg.ac.rs	RS	Balkans
PK.NEDUET.EDU.N1	RU.ITEP.N1	?B	342.185	328.507	319.733	342.358	335.904	344.125	351.739	282.857	315.939	350.159	353.226	356.318	npm.neduet.edu.pk	PK	South_Asia	mctest.itep.ru	RU	Russia
PK.NEDUET.EDU.N1	RU.NSK.N1	?M	223.833	228.104	246.085	224.357	222.742	224.347	233.439	285.782	263.584	238.413	240.383	271.140	npm.neduet.edu.pk	PK	South_Asia	rainbow.inp.nsk.su	SU	Russia
PK.NEDUET.EDU.N1	SD.SUVL.ESU.WWW	?B	194.070	134.769	.	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.suvl.edu.sd	SD	Africa
PK.NEDUET.EDU.N1	SE.IT.SU.WWW	?B	250.605	240.884	232.055	.	.	.	.	.	.	.	.	.	npm.neduet.edu.pk	PK	South_Asia	www.it.su.se	SE	Europe
